time_s,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31
2.8,0.0031662942,0.0021327108,-0.0012311618,-0.0015893248,-0.00051519304,0.0006338508,-0.00031695224,0.0013545064,-0.0010839909,-0.0038888461,0.00026054148,-0.007757925,-0.0041078143,-0.00018520265,-0.005806772,-0.0029038573,0.0016517891,-0.00016921073,0.0020099655,-0.0014251741,-0.0035367059,-3.5470039e-06,-0.002007852,0.00032822063,0.0003518453,-0.0029923974,0.0005065709,-0.00029323192,-0.0012224468,-0.008053723,-0.001249898
2.9,0.0011940316,0.00059103576,0.0018943297,0.00046901216,-0.0014952936,0.000669452,0.0010033918,0.002745048,-0.0012945589,0.00065182685,0.0034874664,-0.00059602223,-0.003954372,-0.0019408825,-0.003691437,-0.00052829,0.002441074,-0.0009890842,-0.0015523925,-0.0047578085,0.0021729043,0.0038243795,-0.0037567688,-0.008520076,-0.0007997725,-0.0046293037,-0.0039240094,-0.00504717,0.0033059993,-0.0032560502,0.0013468141
3.0,-0.0024698076,-0.0004517592,-0.00032572655,0.0021796883,-0.0029844178,-0.0018854323,-0.0001521632,0.0037242488,-0.0029551096,1.0411796e-05,0.0013619452,-0.0032133867,-0.006107799,-0.0012303148,-0.00053352566,-0.0011890869,0.00012508694,-0.00066096033,-0.0016952675,-0.0017107668,0.0010569505,0.0017946826,-0.0057213646,-0.008452575,0.0045849136,-0.005655137,-0.005926282,-0.006954064,-0.0015517808,-0.005527106,-0.0020441844
3.1,0.005879741,0.0028070058,0.0024093646,0.0030846645,0.0024795847,0.0010652976,0.0035321163,0.0058552893,-0.0002929526,0.0035288725,0.0039491616,0.0006753731,0.003153942,0.0070753405,0.007713333,0.00081268034,0.0007733397,-0.0012332574,-0.0016470865,-0.0024298772,-0.00090922945,0.002516954,-0.0057112277,-0.0029626468,-0.00015295077,0.0026381665,-0.0014865455,0.0016768647,-0.0028523416,-0.0034257798,-0.0015933564
3.2,0.0077424585,0.0025748373,-0.0017263716,0.001119137,0.004794345,-0.0008810676,0.004558075,0.0015038563,0.0065119653,0.011044253,0.006911127,0.0056816847,0.006193936,0.0048399875,0.008294166,0.007849625,0.0018083082,0.0024553447,0.0025363266,-0.0010630995,0.005324599,0.0018104921,-0.007957943,-0.0018774471,-0.001675045,0.007122923,-0.0067112707,0.0113942055,0.0020612194,0.00019740293,0.0074516386
3.3,-0.0010702031,-0.002722581,9.974899e-05,-0.0020605577,-0.0051149144,-0.0015674488,-0.0015249698,-0.0017848449,-0.0048730215,-0.004478364,-0.00016116277,-0.0038984763,-0.0033650128,0.0036897273,-0.0030598373,0.001231663,-0.0051295725,-0.0020094975,0.00018595345,0.0009920162,-0.0011924963,-0.0027726423,-0.0050833602,-0.013007395,0.00034823612,-0.003511412,-0.0044842088,0.0020603354,-0.002619132,-0.001199001,0.00043178134
3.4,-0.0041668043,-0.004267753,5.6286437e-05,0.00034387258,-0.0021668137,-0.002618867,-0.0036839894,0.00027902756,-0.00101009,-0.0037900552,0.0018869224,-0.008159457,9.093215e-05,-0.00673265,-5.5004424e-05,-0.0012474769,-0.002724696,0.0063825347,0.0054840078,-0.0013021731,-0.0020203302,-0.0014997745,-0.0040100836,-0.005982437,0.0009999351,-0.010213703,-0.002745779,0.0012469448,0.00067781063,0.0044343183,-0.00023626607
3.5,-0.004238729,-0.0043204576,-0.0016220475,-0.0043653203,-0.00260006,-0.0042575803,-0.0044495217,0.0010461236,-0.0019963859,-0.0074325697,0.0003101934,-0.006144268,-0.006628806,-0.005650928,-0.0061715655,-0.0042922697,5.8557183e-05,0.002122421,-0.00020557916,-0.0031832696,-0.0017336577,0.0026793054,-0.0031063193,-0.010256805,-0.0038157704,-0.010284531,-0.0020194636,-0.0070249788,-0.0018414919,-0.0001435498,-0.003878059
3.6,-0.00403864,-0.004098842,-0.00022951279,-0.0027552259,-0.0037789745,-0.00036366755,0.0002633287,-0.0018025561,-0.0017831667,-0.0016039816,-0.0011706768,-0.003460751,-0.005985393,-0.008052383,-0.0014666982,-0.0030773762,0.0013135504,0.0039851354,0.006370304,-0.001111868,-0.00094686216,0.00041945855,-0.004555052,-0.006741381,-7.637784e-05,-0.0071771285,-0.0041075973,-0.0016472578,-0.008421483,0.0027121599,-0.0035942208
3.7,-0.0058106855,-0.004423841,0.00028108558,-0.0031047154,-0.002197893,0.0010544056,-0.00096718327,-0.000988455,-0.0017964224,-0.00019160933,-0.006349229,-0.0066667693,-0.006356794,-0.004351045,-0.0096993735,-0.0055776304,-0.0050455397,-0.0023000967,-0.0066178823,-0.004573442,-0.0024279892,8.411466e-06,-0.008384082,-0.0035162289,-0.0015022926,-0.010007723,0.001671815,-0.0028405734,-0.0070060673,-0.0028055462,-0.008744148
3.8,-0.0043092514,-0.005716843,-0.001659618,0.00023414685,-0.0044532884,0.00072167127,-0.00063165504,-0.0014020017,-0.007930664,-0.0059611974,-0.0031206564,-0.012127324,-0.005557585,-0.0048318417,-0.009215922,-0.0020386956,-0.005508041,-0.0068844943,-0.0043173586,-0.0067177266,-0.007810059,-0.0017248573,-0.007068129,-0.0012168986,0.00025712897,-0.010544265,-0.00051600725,0.00045243523,0.0018388161,-0.0017340182,-0.0077702925
3.9,-0.0008145761,-0.0043415637,0.00084817834,-0.00064640207,-0.000781054,-0.0010481194,-0.0010803805,0.0005645513,-0.005142047,-0.005171757,-0.0050080284,-0.004876921,-0.0069507738,-0.0060473625,-0.004360052,-0.007928086,-0.008941472,-0.0060990043,-0.0060289153,-0.0029082946,-0.0081863,-0.0028620267,-0.0016835808,-0.005579126,-0.0024407743,-0.017088547,-0.0051885685,-0.0050079897,0.0041853213,-0.0011081622,-0.008064052
4.0,-0.0056772926,-0.0053363787,0.0036838502,0.0024149455,-0.0034475795,-0.0042549665,-0.0022299853,0.0030119412,-0.006330759,-0.010843442,-0.007008783,-0.00915782,-0.0094917305,-0.005087361,-0.008549815,-0.01326425,-0.015905652,-0.004350348,-0.012803901,-0.005979091,-0.01098074,-0.0053528342,-0.0060618944,-0.0064754826,-0.0042207777,-0.01601149,-0.0015903449,-0.0007654346,0.007156223,-0.0031609945,-0.010415728
4.1,-0.002785691,-0.0046249023,0.00445259,0.0031859647,0.0030920892,0.0042471862,-0.0034397445,0.0054488513,-0.004970186,-0.010732948,-0.007035069,-0.0026942051,-0.0036836676,0.00029119325,-0.0052857003,-0.0055662477,-0.015932593,-0.0012336065,-0.012860031,-0.0072737955,-0.008405711,-0.0025025632,0.006908151,-0.0047762534,0.0019304181,-0.018799895,-0.006015787,0.003866708,0.009321183,0.00310556,-0.0024602856
4.2,0.0039212517,-0.0013812309,0.0036767798,0.007974056,0.004585404,0.0011091767,-0.0015938315,0.0012283832,-0.0018695281,-0.0010532057,-0.002479675,0.005147848,0.00028604834,0.007821207,0.0010677432,-0.0023070981,-0.011568389,0.0021794937,-0.0075843497,-0.0053099184,-0.00769665,-0.0037613441,-0.0029742424,-0.004359013,-0.0037898235,-0.004730758,-0.009520581,0.010810755,0.017512647,0.0019000581,0.0033332387
4.3,0.0021492057,-0.00016952473,0.00086938974,0.0054133967,0.0061972155,0.00063559355,9.795914e-06,0.0043302896,0.0029144806,0.00090017647,-0.0021226006,0.008155894,0.0012747067,0.006513927,-0.0010480246,-0.0043940176,-0.008146505,-0.0018224842,-0.0060571763,-0.0056872894,-0.003659225,-0.002708695,-0.011832035,0.0023288843,-0.008312991,-0.0049007814,-0.01047178,0.008703173,0.004882686,-0.0031616974,-0.0015891928
4.4,0.00062328624,-0.004856887,0.0055031083,0.0043054284,-0.0004836482,0.0062618908,-0.0019301579,0.0033917814,-0.010371715,-0.011723924,-0.011400619,-0.0067365654,-0.0049227164,-0.0024759853,-0.0037601925,-0.011308708,-0.0207078,-0.005281225,-0.020121146,-0.0033829326,-0.011327778,-0.008553245,0.009074977,-0.0078047942,-0.0011761992,-0.011558534,-0.0026784167,0.0010557413,0.010818726,-0.005366162,-0.010889855
4.5,-0.004213479,-0.006186027,0.0021791584,0.004255921,0.0030681107,-0.009189094,-0.0025520895,0.0027031905,-0.010945094,-0.0131563945,-0.007747945,-0.008392975,-0.0049874936,0.0025598789,-0.008420174,-0.010700219,-0.017410727,-0.005510388,-0.017621715,-0.009213109,-0.0135641135,-0.003819819,0.0032212345,-0.0065986994,-0.0037030082,-0.01358364,-0.00013874176,-0.007850691,0.009327975,-0.0007902267,-0.0058247074
4.6,-0.0030026776,-0.0068927174,0.002623142,0.0049366127,-0.0007469484,-0.0022095153,-0.006597004,0.0031351226,-0.010794375,-0.013358738,-0.009151154,-0.0064940597,-0.005660287,8.426814e-06,-0.0058660144,-0.00787882,-0.020740239,-0.004893672,-0.014797283,-0.00805868,-0.0142846685,-0.006383188,0.00081654923,-0.0009721617,-0.0033040487,-0.013566023,-0.0066270917,0.0052538863,0.012376579,-0.0094444165,-0.002719053
4.7,0.0008597206,-0.0050769686,0.0062215226,0.007041583,-0.0021572688,-0.00038613615,-0.003453749,0.0008622093,-0.015376897,-0.014721554,-0.009260493,-0.007820677,-0.0046545407,-0.0031629577,-0.004943566,-0.0031284674,-0.016659014,-0.0009695365,-0.010768129,-0.0054789884,-0.013359773,-2.1282023e-05,0.0062784767,-0.0041520447,0.0029157214,-0.021761848,-0.0072469916,0.005324446,0.009741599,-0.0014747677,-0.00037995694
4.8,-0.0031028497,-0.0045320718,0.0016198293,0.0037547096,-0.00011116343,-0.0049109748,-0.002949949,-0.0033738865,-0.007456439,-0.015172893,-0.0075410996,-0.015218365,-0.007155044,-0.0028671767,-0.0047016675,-0.009673442,-0.014973503,-0.009935262,-0.016978875,-0.010354759,-0.012819974,-0.006114325,-0.0014619804,-0.012422026,-0.00046431483,-0.015107077,-0.0014513229,0.006080928,0.0061994046,-0.0018033333,-0.012574369
4.9,-0.0029832935,-0.0057500363,0.0043477807,0.009292854,0.0036191551,0.0016624269,-0.0018105026,0.006774309,-0.008118697,-0.0134451,-0.011943944,-0.010505004,-0.0064455466,0.00036918808,-0.011239497,-0.012039104,-0.019530425,-0.0028740517,-0.015952354,-0.0079243425,-0.013165564,-0.0008985067,-0.0030279362,-0.0089616915,-0.0053177704,-0.019796368,-0.004393863,0.0040876954,0.019953217,-0.0049957787,-0.0035534701
5.0,-0.0027175918,-0.0052560647,0.0038537493,0.0042201295,0.0006264728,-0.003106952,-0.002715137,-0.0024454289,-0.0047002323,-0.009647135,-0.008214134,-0.010118371,-0.004186628,0.00220408,-0.009861706,-0.0108739985,-0.014385365,-0.0017725675,-0.0070779086,-0.0050889305,-0.006376441,-0.0021577945,0.0024628956,-0.0024066537,-0.004834239,-0.011987387,-0.0036159747,0.008639881,0.007867893,-0.008309811,-0.00201433
5.1,-0.008543261,-0.011601186,-0.00057333143,-0.001971536,-0.0028808205,-0.0032575724,-0.0043267463,-0.0054942016,-0.009308933,-0.012367681,-0.012204635,-0.012212667,-0.009985972,-0.0031589316,-0.012560382,-0.012640034,-0.021009933,-0.01316449,-0.021536257,-0.009548999,-0.013551853,-0.0065853675,0.0016760536,-0.0028305906,-0.0056438637,-0.013728548,-0.002495857,-0.0030184805,-0.001400596,-0.007814064,-0.014655495
5.2,-0.0063968617,-0.009188756,0.0004419733,-0.0033204441,-0.003176946,-0.003003696,-0.0038676446,-0.0018727266,-0.011036028,-0.012425228,-0.0056389743,-0.011758504,-0.0022551697,-0.0031247563,-0.012309316,-0.010405402,-0.011656362,-0.005921154,-0.0114879,-0.0040761293,-0.005657248,-0.006172091,0.0040614693,0.0025737998,-0.00066428236,-0.014653198,0.0028377129,0.0022827412,0.004655754,-0.0010027401,-0.010056501
5.3,-0.00516674,-0.007832559,0.00012567402,-0.0022485936,-0.004466442,-0.005654492,-0.0059640426,-0.003031307,-0.008773864,-0.007692945,-0.004532104,-0.0058185244,-0.009349273,-0.012129275,-0.0100038005,-0.01203476,-0.008964381,-0.0071643596,-0.011819869,-0.008597294,-0.0026468036,-0.004161649,0.0020201965,0.0007238533,0.0016455863,0.00235377,0.0045042024,0.006017548,0.0014161364,0.00077775173,-0.010014865
5.4,0.0064362674,0.0036036433,0.0063471966,0.0005503268,0.0062536704,0.0009922279,5.3043063e-05,-0.0005347058,0.0039074705,0.0070261867,-0.00012641391,0.009733843,0.0026514176,0.008768475,0.0050727744,-0.00178602,-0.005753908,0.0065838597,-0.003809936,-0.0039803917,0.002811468,0.004406088,-0.0045530447,0.004129634,0.0023556175,0.0066067996,-0.004696759,0.020269878,0.012080694,0.0017659084,0.012259347
5.5,0.00072071655,-0.006154061,-0.001394545,-0.0076271133,-0.0034750502,-0.0027210026,-0.0050237076,-0.0038295968,-0.00042358827,-0.0046220305,-0.0049997903,-0.0044639725,-0.0048903716,-0.00985675,-0.0008853464,-0.0040808665,-0.0012387731,0.004996909,0.00817734,-0.0039901095,0.00028437367,0.0016983055,-0.014494852,-0.0015280653,0.0017370837,0.0011712838,-0.0044952333,0.009882129,-0.002479165,-0.0023087445,0.009456579
5.6,-0.010134028,-0.011637692,0.00039476756,-0.0042612767,-0.0065158065,-0.0021992458,-0.010133547,-0.0046633086,-0.0058791344,-0.012801748,-0.004876522,-0.0058628963,-0.01051718,-0.011693609,-0.0103052,-0.0074556665,-0.0035300176,-0.001300453,0.0029401253,-0.008581547,-0.0029780904,-0.00413155,-0.009388911,-0.017722843,0.003870103,-0.018269949,-0.0013175328,0.0063289516,0.005160459,-0.0034803357,0.003926783
5.7,-0.007622966,-0.009145746,-0.00093766826,-0.0054951035,-0.004351088,-0.0022641618,-0.010168014,-0.0040426822,-0.008647139,-0.013745508,-0.0077170157,-0.013333701,-0.006189751,-0.007688719,-0.009089568,-0.010401579,-0.008186276,-0.0038978683,-0.0067293565,-0.0074138925,-0.00033341534,-0.0028910108,-0.009362114,-0.012336132,-0.0035817598,-0.011039699,-0.008146057,0.0017734858,0.006501363,-0.0068972423,-0.0007747082
5.8,-0.009546641,-0.012003371,-0.00023505825,-0.008889416,-0.0045506,-0.00244889,-0.012173128,-0.008432602,-0.004597566,-0.011775822,-0.009852647,-0.00894916,-0.012866507,-0.012246502,-0.011070678,-0.0109861735,-0.0046505765,-0.0027371298,-0.0024630248,-0.010037314,-0.00012762759,-0.0014518393,-0.0014602742,-0.008277125,-0.0010370023,-0.010441455,-0.007443566,9.945774e-05,0.0018093819,0.0016952755,-0.0027377452
5.9,-0.012219343,-0.012743622,-0.0036795523,-0.007811165,-0.008354368,-0.0036805547,-0.012001011,-0.0056542153,-0.006362241,-0.012739438,-0.0067537087,-0.012934193,-0.011523972,-0.01507529,-0.014779845,-0.012116262,-0.0075141056,0.0016928928,-0.001776518,-0.008489679,-0.0020576222,0.0021314453,-0.0039845915,-0.013658479,0.0031152014,-0.013991263,-0.0048326044,0.0107411705,0.0011905426,0.008271332,0.0023980075
6.0,-0.0076200967,-0.009385216,-4.6720514e-05,-0.0059146085,-0.008066973,-0.0024152803,-0.008438418,-0.0050631277,-0.005696404,-0.014203708,-0.007896377,-0.011763039,-0.010417617,-0.013971752,-0.014621837,-0.01410404,-0.010734842,0.0025906956,-0.0005055579,-0.0065013277,0.0020955105,-0.0010263002,-0.00385402,-0.011398167,0.005309869,-0.021544214,-0.005536217,0.0033020503,0.014495432,0.004165931,0.0024939491
6.1,-0.009774531,-0.010173141,0.00073664525,-0.0029977981,-0.00720339,-0.0072116093,-0.006225485,-0.0017179224,-0.00634196,-0.0104709575,-0.008089966,-0.007856304,-0.011547773,-0.0049064658,-0.011223843,-0.009813421,-0.008305315,-0.0006538917,-0.0037430124,-0.008371267,0.0047466564,-0.0009571843,-0.0018329201,-0.010502257,-0.0018522845,-0.010054159,-0.007838863,-0.003274748,0.0014326031,0.004400583,0.0038844375
6.2,-0.015352353,-0.015101691,-0.005088793,-0.008108927,-0.008654451,0.0003354729,-0.011426245,-0.00632344,-0.00022249816,-0.012108677,-0.011814309,-0.010370431,-0.011272797,-0.015854208,-0.015223167,-0.009697337,-0.009445576,0.001619414,0.004773165,-0.0049487436,0.009119625,0.0043876437,-0.011525528,-0.015379137,-0.0015633558,-0.018616501,-0.009509837,0.0043401513,0.0059126783,-0.0036144853,0.0100355055
6.3,-0.006996428,-0.01067601,0.00044855854,-0.0071498062,-0.0077253343,-0.0058009424,-0.0079716975,-0.011260138,-0.0003864721,-0.008454943,-0.008574578,-0.018466325,-0.008631755,-0.005421438,-0.008370705,-0.0063100248,-0.004764484,-0.0018975339,-0.0020029985,-0.0034271122,0.011741142,-0.006800924,-0.0056333467,-0.011029231,0.001918225,-0.004568594,0.0003863281,0.0005511838,-0.0021536388,-0.0027891179,-0.0033403256
6.4,-0.003281323,-0.009133291,0.00022881961,-0.0050347126,-0.006944513,-0.007350342,-0.005003027,-0.007282111,-0.0036720482,-0.00868828,-0.00765965,-0.014578376,-0.0062839086,-0.008232435,-0.0076824576,-0.0071214885,-0.0026707207,-0.00096508587,-0.0018954496,-0.005528747,0.0107596265,-0.002303931,-0.0044223727,-0.008564362,0.0029086007,-0.0021168934,-0.0031750842,-0.0024110968,0.0029975574,-0.0029874872,-0.001300305
6.5,-0.00085347175,-0.006084975,0.0036499535,-0.0035757523,-0.005839397,-0.0056775208,-0.0058019385,-0.0027193085,-0.0021386866,-0.005356506,-0.004801557,-0.012416388,-0.004749396,-0.006332751,-0.0069401576,-0.004271937,-0.0019682178,-0.0023415484,-0.0015088234,-0.0021431148,0.013825583,-0.00092515995,0.003976864,-0.0048484867,-0.0010962122,-0.00963696,-0.00053833675,0.0077348338,0.003007952,-0.00022973238,-0.0019898794
6.6,-0.0015622008,-0.0025838565,-0.0021611357,-0.0058453768,-0.00045233621,-0.0053142267,-0.0071153166,-0.003090998,0.005990152,0.0024236885,-0.0039064,0.0022781799,0.0015098399,-0.0052450364,0.0017299583,0.0095423255,0.011330219,0.011904703,0.010860467,-0.0037074862,0.018859252,0.007500393,-0.016924126,-0.0033145286,0.0044487407,0.0064224117,-0.01021401,0.008744303,-0.0034996888,-0.0005700701,0.02744478
6.7,-0.004501434,-0.010559863,-0.0064658695,-0.009823391,-0.006063936,-3.2178013e-05,-0.0089244405,-0.0017445198,0.0065222383,-0.0057691843,-0.0016190418,-0.002972176,-0.0012793273,-0.015498971,-0.0032942116,0.0024363901,0.009438612,0.009402846,0.026617054,-0.0036820222,0.025528155,0.013514895,-0.015130247,-0.008140962,0.006632191,0.00012665946,-0.004986388,0.0020598923,-0.008171704,0.0020307815,0.029522097
6.8,-0.0009408912,-0.008918179,0.0017346204,-0.0028719401,-0.00939395,-0.0048457473,-0.0026341577,-0.0069916844,-0.008435643,-0.0064919568,-0.0028277626,-0.013875391,-0.004054022,-0.007174215,-0.004047409,-3.128033e-05,0.005676656,-0.00024923458,-0.0050170147,0.00041642186,0.016212279,-0.0007276425,0.0026870049,0.0015949416,0.0010237362,-0.0033343418,0.004514293,0.0016221717,0.0066638687,0.0052217334,-0.009204366
6.9,-0.006228718,-0.009983921,0.0035385592,-0.008583556,-0.011292924,-0.012204927,-0.0060154167,-0.011343853,-0.009260948,-0.0076796277,-0.004473465,-0.016900523,-0.010089459,-0.009971918,-0.008979732,-0.0013738148,0.004111191,-0.0014751615,0.00021166312,-0.0014757422,0.014417489,-0.002418043,0.0009875669,-0.0095395595,-0.0028441234,-0.00449885,-0.0003254125,0.00095202867,0.0022576877,0.004143792,-0.009552963
7.0,-0.0076570157,-0.013554494,-0.002899306,-0.013370014,-0.01006838,-0.009916678,-0.0058536753,-0.0103652645,-0.005993333,-0.00446093,-0.0060730353,-0.015874548,-0.009618582,-0.0066601792,-0.0062820935,-0.0026484013,0.0025268479,-0.0050372262,0.0020718847,-0.0034200938,0.015852725,-0.0046694786,0.0015157746,-0.0056116264,0.0010224681,-0.006319783,-0.0016551845,-0.010352204,0.000271186,-0.0005461745,-0.008737327
7.1,-0.0094542485,-0.008141114,-0.002899722,-0.011034358,-0.009953142,-0.010821584,-0.009017538,-0.010276524,-0.008157272,-0.0042389734,-0.0061414097,-0.011205883,-0.008459045,-0.009011354,-0.00481159,0.0013819824,0.012988698,-0.0058017727,-0.00020145776,-0.003547414,0.021905372,-0.0029462427,-0.0061020395,-0.012426937,-0.002430337,-0.0022973062,-0.00046350027,-0.007722867,-0.0073552644,-0.008024908,-0.013244277
7.2,-0.0040398515,-0.005356074,-0.003623474,-0.011865792,-0.010647361,-0.009597699,-0.007680142,-0.014533886,-0.008030215,-0.004230095,-0.0054675518,-0.01588062,-0.0077473675,-0.010879859,-0.0035185535,-0.00056712975,0.0050734896,-0.008051691,-0.00054049166,-0.005019107,0.020563792,-0.0017636716,-0.007131357,-0.017897757,0.0007191027,-0.010620513,0.0006144812,0.0012073213,-0.0028862013,-0.0047741286,-0.00847909
7.3,-0.005221768,-0.0039984034,0.00076284754,-0.0058263703,-0.009932889,-0.006801884,-0.0036247058,-0.010073674,-0.0054768883,-0.0050294627,-0.005346455,-0.009207292,-0.0026851576,-0.007980567,-0.004015496,-0.0019423347,0.00871943,0.0010616904,0.0039728293,0.0024081925,0.022452408,0.001027719,-0.0013243834,-0.0017353015,0.007094262,0.0005315722,0.00266543,-0.0010715198,0.0011287924,0.006140048,0.0014478938
